Rank,University,Location,Overall Score,Overall Teaching Score,Research Score,Research Quality,Industry Income Score,International Outlook Score
501–600,University of Bradford,United Kingdom,86.1473829201102,20.4,22.0,76.1,57.5,91.7
501–600,University of Canterbury,New Zealand,86.1473829201102,27.5,27.8,62.7,64.0,82.6
501–600,University of Eastern Finland,Finland,86.1473829201102,28.8,29.8,72.5,66.5,49.1
501–600,University of Ferrara,Italy,86.1473829201102,31.7,25.4,73.6,65.8,43.0
501–600,University of Graz,Austria,86.1473829201102,31.9,23.5,64.2,49.6,81.8
501–600,University of Greenwich,United Kingdom,86.1473829201102,18.2,18.0,83.6,37.4,97.7
501–600,University of Huddersfield,United Kingdom,86.1473829201102,26.6,24.7,69.8,44.2,89.6
501–600,University of Iceland,Iceland,86.1473829201102,24.5,35.2,68.6,82.1,55.3
501–600,University of International Business and Economics,China,86.1473829201102,26.8,18.4,85.2,22.0,57.0
501–600,University of Klagenfurt,Austria,86.1473829201102,32.8,20.6,67.0,49.6,87.0
501–600,University of KwaZulu-Natal,South Africa,86.1473829201102,32.2,37.1,62.8,46.0,56.5
501–600,University of Limerick,Ireland,86.1473829201102,26.2,33.2,60.9,67.0,77.8
501–600,University of Messina,Italy,86.1473829201102,32.8,28.3,76.0,61.5,33.8
501–600,University of Modena and Reggio Emilia,Italy,86.1473829201102,32.2,25.2,76.4,78.1,39.5
501–600,University of Nebraska Medical Center,United States,86.1473829201102,37.4,16.3,78.8,65.9,39.9
501–600,University of Neuchâtel,Switzerland,86.1473829201102,31.8,25.7,63.9,46.5,85.9
501–600,University of Nicosia,Cyprus,86.1473829201102,22.0,23.2,75.8,39.7,90.5
501–600,University of Passau,Germany,86.1473829201102,32.7,37.0,58.9,69.7,59.2
501–600,University of Plymouth,United Kingdom,86.1473829201102,22.8,22.0,77.0,65.0,81.6
501–600,University of Salerno,Italy,86.1473829201102,30.6,26.9,72.5,59.6,37.6
501–600,University of Siegen,Germany,86.1473829201102,31.6,37.0,60.2,56.4,57.2
501–600,University of Trieste,Italy,86.1473829201102,33.0,26.4,70.8,54.8,50.4
501–600,University of Ulsan,South Korea,86.1473829201102,29.5,27.3,73.1,90.6,24.2
501–600,University of Valencia,Spain,86.1473829201102,27.9,27.0,72.0,68.6,53.8
501–600,University of Windsor,Canada,86.1473829201102,28.7,30.5,59.7,65.9,89.7
501–600,University of Wuppertal,Germany,86.1473829201102,31.2,31.4,61.4,64.0,55.2
501–600,UPES,India,86.1473829201102,31.6,21.4,79.0,21.3,54.9
501–600,Wayne State University,United States,86.1473829201102,38.5,21.8,72.0,77.7,41.8
501–600,Wroclaw Medical University,Poland,86.1473829201102,43.4,17.2,74.8,43.0,37.1
501–600,Yangzhou University,China,86.1473829201102,32.7,27.5,66.4,78.3,48.3
601–800,Aberystwyth University,United Kingdom,86.1473829201102,25.7,21.9,63.2,57.0,85.3
601–800,Air University,Pakistan,86.1473829201102,23.0,12.7,82.6,38.4,49.3
601–800,Al-Ahliyya Amman University,Jordan,86.1473829201102,18.5,18.9,74.2,51.3,89.6
601–800,Alborz University of Medical Sciences,Iran,86.1473829201102,37.6,12.5,69.5,24.0,27.3
601–800,Alfaisal University,Saudi Arabia,86.1473829201102,23.3,17.1,71.1,47.1,97.4
601–800,Aligarh Muslim University,India,86.1473829201102,42.4,15.3,65.9,36.3,39.8
601–800,American University,United States,86.1473829201102,34.8,19.0,65.0,40.9,44.0
601–800,American University in Cairo,Egypt,86.1473829201102,26.5,26.8,55.4,33.2,71.9
601–800,American University of Sharjah,United Arab Emirates,86.1473829201102,23.9,24.0,65.5,54.6,88.0
601–800,"Amity University, Noida",India,86.1473829201102,27.0,14.0,74.5,27.4,40.3
601–800,Auburn University,United States,86.1473829201102,35.0,26.7,56.8,69.9,57.6
601–800,Babol University of Medical Sciences,Iran,86.1473829201102,41.0,12.4,70.5,20.3,22.6
601–800,Banaras Hindu University,India,86.1473829201102,48.7,17.9,65.9,29.6,26.4
601–800,Baqiyatallah University of Medical Sciences,Iran,86.1473829201102,47.0,25.2,51.2,61.7,22.3
601–800,Bar-Ilan University,Israel,86.1473829201102,32.5,34.2,53.5,86.2,47.7
601–800,Baylor University,United States,86.1473829201102,40.6,21.6,56.4,45.6,37.9
601–800,Beirut Arab University,Lebanon,86.1473829201102,48.8,23.0,43.3,19.5,88.9
601–800,Bilkent University,Turkey,86.1473829201102,29.0,26.8,50.1,92.5,66.8
601–800,"Birla Institute of Technology and Science, Pilani",India,86.1473829201102,27.1,19.8,69.4,42.0,27.0
601–800,Boğaziçi University,Turkey,86.1473829201102,28.0,29.7,62.0,84.3,52.9
601–800,Capital Medical University,China,86.1473829201102,36.0,22.5,62.7,54.4,25.0
601–800,Capital University of Science and Technology,Pakistan,86.1473829201102,17.0,16.1,81.1,21.7,47.6
601–800,Chang Gung University,Taiwan,86.1473829201102,28.3,34.8,48.3,95.3,28.7
601–800,Chitkara University,India,86.1473829201102,20.6,11.4,88.9,20.0,28.6
601–800,Chulalongkorn University,Thailand,86.1473829201102,36.0,32.4,53.0,81.6,45.0
601–800,Clark University,United States,86.1473829201102,28.0,19.8,57.4,44.7,69.8
601–800,COMSATS University Islamabad,Pakistan,86.1473829201102,19.2,15.9,87.0,36.5,49.9
601–800,Coventry University,United Kingdom,86.1473829201102,21.6,15.3,68.2,39.0,94.9
601–800,Cyprus International University,Northern Cyprus,86.1473829201102,15.0,11.4,81.9,17.1,72.6
601–800,Cyprus University of Technology,Cyprus,86.1473829201102,26.9,23.8,71.4,33.1,69.9
601–800,De Montfort University,United Kingdom,86.1473829201102,17.7,15.7,73.3,44.0,93.7
601–800,Duy Tan University,Vietnam,86.1473829201102,12.7,14.6,88.7,24.1,54.5
601–800,East China University of Science and Technology,China,86.1473829201102,29.7,26.6,61.0,93.8,23.2
601–800,Eastern Mediterranean University,Northern Cyprus,86.1473829201102,23.1,14.8,74.8,35.9,84.9
601–800,École Centrale de Lyon,France,86.1473829201102,37.2,27.8,35.2,90.2,78.5
601–800,École des Mines de Saint-Étienne,France,86.1473829201102,42.6,31.5,32.5,76.8,69.8
601–800,École Nationale des Travaux Publics de l'État (ENTPE),France,86.1473829201102,37.3,37.7,37.1,75.7,72.0
601–800,Ewha Womans University,South Korea,86.1473829201102,36.6,36.9,47.9,88.4,51.0
601–800,Federal University of Rio de Janeiro,Brazil,86.1473829201102,41.3,37.3,37.0,84.0,36.4
601–800,Florida Atlantic University,United States,86.1473829201102,22.7,22.8,61.1,63.3,55.8
601–800,Future University in Egypt,Egypt,86.1473829201102,22.3,10.4,78.0,16.9,64.4
601–800,Fuzhou University,China,86.1473829201102,19.2,18.8,72.6,77.2,36.0
601–800,Gachon University,South Korea,86.1473829201102,34.5,25.7,57.0,71.4,58.2
601–800,Golestan University,Iran,86.1473829201102,21.7,13.3,79.7,24.2,61.6
601–800,Gorgan University of Agricultural Sciences and Natural Resources,Iran,86.1473829201102,31.3,11.1,73.8,33.7,37.7
601–800,Government College University Faisalabad,Pakistan,86.1473829201102,21.3,17.2,83.3,21.0,48.5
601–800,Graz University of Technology,Austria,86.1473829201102,39.9,21.3,49.4,93.7,81.7
601–800,Guangdong University of Technology,China,86.1473829201102,17.6,18.9,79.5,82.5,26.2
601–800,Guangzhou University,China,86.1473829201102,20.9,20.4,79.9,44.1,32.0
601–800,Harokopio University of Athens,Greece,86.1473829201102,18.5,28.8,78.2,41.5,40.1
601–800,Hiroshima University,Japan,86.1473829201102,39.1,30.4,46.4,76.2,51.9
601–800,Imam Mohammad Ibn Saud Islamic University,Saudi Arabia,86.1473829201102,38.8,22.4,61.1,23.1,72.3
601–800,Indian Institute of Technology Patna,India,86.1473829201102,32.9,22.7,71.0,28.7,21.2
601–800,"International Institute of Information Technology, Hyderabad",India,86.1473829201102,26.5,21.2,67.8,57.5,41.3
601–800,Iran University of Medical Sciences,Iran,86.1473829201102,47.9,17.0,53.5,39.7,38.4
601–800,ISCTE-University Institute of Lisbon,Portugal,86.1473829201102,29.2,35.2,56.0,56.0,52.3
601–800,Isfahan University of Technology,Iran,86.1473829201102,33.9,29.7,61.4,83.4,34.6
601–800,Jagiellonian University,Poland,86.1473829201102,41.2,32.3,51.2,51.0,44.3
601–800,Jiangnan University,China,86.1473829201102,26.8,24.1,62.3,91.6,22.5
601–800,Jönköping University,Sweden,86.1473829201102,20.2,20.1,73.3,28.9,64.8
601–800,Juntendo University,Japan,86.1473829201102,37.7,17.4,68.6,83.0,25.4
601–800,Kafrelsheikh University,Egypt,86.1473829201102,27.8,9.5,76.0,21.1,52.1
601–800,Kansas State University,United States,86.1473829201102,33.6,22.7,53.4,66.7,54.8
601–800,Keio University,Japan,86.1473829201102,37.0,27.5,48.4,75.0,40.5
601–800,KIIT University,India,86.1473829201102,38.5,17.4,68.6,55.9,41.7
601–800,King Faisal University,Saudi Arabia,86.1473829201102,20.1,14.9,73.6,38.6,75.3
601–800,Kobe University,Japan,86.1473829201102,39.4,27.3,45.5,86.2,39.2
601–800,Kurdistan University of Medical Sciences,Iran,86.1473829201102,42.3,11.7,68.9,21.9,30.8
601–800,Lehigh University,United States,86.1473829201102,34.2,23.0,58.8,67.3,72.3
601–800,Liverpool John Moores University,United Kingdom,86.1473829201102,19.3,19.5,79.7,45.4,81.4
601–800,London Metropolitan University,United Kingdom,86.1473829201102,16.5,13.5,72.7,30.3,91.5
601–800,London South Bank University,United Kingdom,86.1473829201102,18.6,12.8,74.3,48.6,94.9
601–800,Lorestan University of Medical Sciences,Iran,86.1473829201102,39.8,18.2,66.8,48.4,26.7
601–800,Louisiana State University,United States,86.1473829201102,34.3,22.1,65.4,65.5,46.1
601–800,Lovely Professional University,India,86.1473829201102,21.6,14.6,84.7,24.0,48.8
601–800,Mahidol University,Thailand,86.1473829201102,38.2,23.2,48.2,61.2,49.0
601–800,Majmaah University,Saudi Arabia,86.1473829201102,28.3,25.7,64.7,36.7,76.0
601–800,Malaviya National Institute of Technology,India,86.1473829201102,24.9,17.0,79.7,23.9,20.2
601–800,Manchester Metropolitan University,United Kingdom,86.1473829201102,19.8,18.7,78.8,39.0,81.7
601–800,Mansoura University,Egypt,86.1473829201102,20.3,13.0,70.6,37.4,77.1
601–800,Marche Polytechnic University,Italy,86.1473829201102,23.7,22.9,75.0,67.6,36.5
601–800,Masaryk University,Czechia,86.1473829201102,26.2,32.4,52.9,45.7,67.4
601–800,Mazandaran University of Medical Sciences,Iran,86.1473829201102,44.4,12.5,61.2,31.1,25.7
601–800,Mississippi State University,United States,86.1473829201102,28.3,20.5,62.2,64.0,51.3
601–800,Nanjing Forestry University,China,86.1473829201102,21.5,21.4,83.3,49.2,27.8
601–800,Nanjing Tech University,China,86.1473829201102,23.3,17.1,70.0,82.9,35.5
601–800,Nanjing University of Aeronautics and Astronautics,China,86.1473829201102,29.9,34.1,52.7,96.7,24.9
601–800,Nantes Université,France,86.1473829201102,27.2,22.4,66.6,66.1,60.2
601–800,National Institute of Applied Sciences of Lyon (INSA Lyon),France,86.1473829201102,37.1,24.2,37.9,92.7,71.9
601–800,National Sun Yat-Sen University,Taiwan,86.1473829201102,32.0,34.6,42.9,88.3,48.4
601–800,National University of Sciences and Technology,Pakistan,86.1473829201102,26.0,20.4,73.2,61.0,54.3
601–800,Near East University,Northern Cyprus,86.1473829201102,24.0,19.3,70.0,54.1,93.1
601–800,"Northeastern University, China",China,86.1473829201102,31.2,28.7,60.7,92.5,40.3
601–800,Nottingham Trent University,United Kingdom,86.1473829201102,19.9,13.9,83.3,37.0,90.4
601–800,Obuda University,Hungary,86.1473829201102,18.5,26.7,69.2,22.1,48.3
601–800,Ohio University (Main campus),United States,86.1473829201102,33.0,20.2,60.8,56.5,37.3
601–800,Oklahoma State University,United States,86.1473829201102,35.0,20.2,61.5,60.9,55.9
601–800,Open University of Catalonia,Spain,86.1473829201102,18.2,19.6,75.1,26.2,51.0
601–800,Oxford Brookes University,United Kingdom,86.1473829201102,25.8,20.0,56.9,29.8,88.5
601–800,Panjab University,India,86.1473829201102,35.7,18.0,65.6,41.6,23.9
601–800,Paris Lodron Universität Salzburg,Austria,86.1473829201102,32.1,21.1,53.6,47.1,93.5
601–800,Parthenope University of Naples,Italy,86.1473829201102,20.0,22.5,77.7,29.2,32.0
601–800,Polytechnic University of Valencia,Spain,86.1473829201102,29.8,25.5,52.9,85.7,57.7
601–800,Pontifical Catholic University of Rio de Janeiro (PUC-Rio),Brazil,86.1473829201102,35.8,33.5,39.7,74.7,43.2
601–800,Prince Sattam Bin Abdulaziz University,Saudi Arabia,86.1473829201102,22.4,14.3,80.7,23.6,76.1
601–800,Qassim University,Saudi Arabia,86.1473829201102,35.8,23.1,48.3,22.0,81.5
601–800,Qazvin University of Medical Sciences,Iran,86.1473829201102,39.1,12.1,72.9,21.0,28.0
601–800,Qingdao University,China,86.1473829201102,17.4,18.6,84.0,58.0,23.9
601–800,Rochester Institute of Technology,United States,86.1473829201102,23.0,20.8,66.4,61.3,47.7
601–800,Rovira i Virgili University,Spain,86.1473829201102,28.2,25.2,66.0,54.1,59.8
601–800,Sciences Po,France,86.1473829201102,28.3,26.5,62.7,18.5,85.5
601–800,Shahid Beheshti University of Medical Sciences,Iran,86.1473829201102,46.2,21.9,50.1,69.8,28.9
601–800,South China Normal University,China,86.1473829201102,24.6,23.1,65.4,69.0,37.8
601–800,SRUC (Scotland’s Rural College),United Kingdom,86.1473829201102,25.8,13.7,79.0,28.1,63.9
601–800,Sukkur IBA University,Pakistan,86.1473829201102,18.8,26.0,80.7,20.1,49.4
601–800,Sultan Qaboos University,Oman,86.1473829201102,29.4,20.4,64.7,39.0,73.7
601–800,SUNY Binghamton University,United States,86.1473829201102,33.4,24.8,56.8,62.5,40.6
601–800,Symbiosis International University,India,86.1473829201102,31.7,14.2,76.6,20.7,47.6
601–800,Tabriz University of Medical Sciences,Iran,86.1473829201102,40.9,15.3,70.2,37.0,34.9
601–800,Taif University,Saudi Arabia,86.1473829201102,15.7,16.0,80.0,21.2,76.5
601–800,Tallinn University of Technology,Estonia,86.1473829201102,28.3,20.2,63.3,58.9,69.0
601–800,Tashkent Institute of Irrigation and Agricultural Mechanisation,Uzbekistan,86.1473829201102,33.4,12.8,81.3,48.8,39.9
601–800,Tecnológico de Monterrey,Mexico,86.1473829201102,23.3,23.4,61.0,62.5,66.3
601–800,Texas Tech University,United States,86.1473829201102,30.1,21.2,56.4,60.8,58.2
601–800,Thapar Institute of Engineering and Technology,India,86.1473829201102,26.3,13.9,83.3,28.9,33.4
601–800,The Catholic University of America,United States,86.1473829201102,44.6,20.3,42.7,66.0,49.6
601–800,The Catholic University of Korea,South Korea,86.1473829201102,31.7,39.2,48.3,87.8,39.5
601–800,The University of Aizu,Japan,86.1473829201102,29.8,13.4,68.1,57.0,82.8
601–800,The University of Jordan,Jordan,86.1473829201102,30.4,15.1,62.8,35.4,71.3
601–800,The University of Texas at San Antonio,United States,86.1473829201102,22.4,24.4,76.6,60.1,41.9
601–800,Ton Duc Thang University,Vietnam,86.1473829201102,14.9,14.5,89.0,26.1,60.9
601–800,Toronto Metropolitan University,Canada,86.1473829201102,19.5,31.4,59.9,67.7,63.3
601–800,"UEES, Espiritu Santo University",Ecuador,86.1473829201102,36.8,14.9,58.3,37.7,92.0
601–800,UiT The Arctic University of Norway,Norway,86.1473829201102,27.9,23.0,66.9,48.7,65.7
601–800,Ulster University,United Kingdom,86.1473829201102,21.7,22.4,63.2,52.7,84.9
601–800,Universidade Federal do Rio Grande do Sul,Brazil,86.1473829201102,36.7,24.1,53.3,56.1,34.8
601–800,Universitat Politècnica de Catalunya,Spain,86.1473829201102,33.4,20.8,58.0,74.7,61.3
601–800,Université Côte d'Azur,France,86.1473829201102,27.2,22.6,64.1,64.4,80.3
601–800,Universiti Malaysia Pahang Al-Sultan Abdullah (UMPSA),Malaysia,86.1473829201102,33.8,21.3,63.4,44.3,57.1
601–800,Universiti Pendidikan Sultan Idris,Malaysia,86.1473829201102,36.6,26.4,50.4,53.4,75.9
601–800,Universiti Putra Malaysia,Malaysia,86.1473829201102,36.1,28.8,51.5,51.0,79.0
601–800,Universiti Tenaga Nasional (UNITEN),Malaysia,86.1473829201102,25.6,17.5,64.1,75.6,64.2
601–800,University of Alaska Fairbanks,United States,86.1473829201102,34.0,31.0,55.3,51.9,70.3
601–800,University of Aveiro,Portugal,86.1473829201102,29.2,30.1,54.9,52.6,47.7
601–800,University of Bari Aldo Moro,Italy,86.1473829201102,19.8,25.7,74.4,61.7,37.5
601–800,University of Beira Interior,Portugal,86.1473829201102,21.2,22.9,67.3,42.0,52.2
601–800,University of Brighton,United Kingdom,86.1473829201102,19.2,19.4,66.4,64.1,86.8
601–800,University of Cagliari,Italy,86.1473829201102,33.1,22.6,67.0,62.1,41.0
601–800,University of Calabria,Italy,86.1473829201102,36.5,20.3,64.9,55.6,42.2
601–800,University of Crete,Greece,86.1473829201102,20.0,25.4,70.5,64.0,46.1
601–800,University of Denver,United States,86.1473829201102,37.7,24.7,64.3,55.5,39.8
601–800,University of Derby,United Kingdom,86.1473829201102,19.1,13.8,73.0,30.3,78.3
601–800,"University of Engineering and Technology, Taxila",Pakistan,86.1473829201102,21.4,14.4,83.5,24.2,47.7
601–800,University of Granada,Spain,86.1473829201102,28.8,26.4,62.2,55.2,55.1
601–800,University of Haifa,Israel,86.1473829201102,26.7,29.3,66.9,58.4,34.4
601–800,University of Ha’il,Saudi Arabia,86.1473829201102,22.2,11.5,73.2,24.3,77.4
601–800,University of Hertfordshire,United Kingdom,86.1473829201102,18.6,13.2,72.0,41.7,92.7
601–800,University of Insubria,Italy,86.1473829201102,18.4,23.1,80.7,46.9,40.8
601–800,University of Kaiserslautern,Germany,86.1473829201102,34.9,30.3,55.3,83.0,51.8
601–800,University of L’Aquila,Italy,86.1473829201102,33.4,23.6,66.1,77.8,38.3
601–800,University of Lille,France,86.1473829201102,31.8,24.0,57.4,65.5,67.7
601–800,University of Lincoln,United Kingdom,86.1473829201102,20.2,18.7,75.9,31.5,83.4
601–800,University of Lorraine,France,86.1473829201102,27.8,20.1,57.4,67.7,70.8
601–800,University of Malakand,Pakistan,86.1473829201102,26.4,12.7,74.1,31.1,50.0
601–800,"University of Maryland, Baltimore County",United States,86.1473829201102,28.0,25.1,61.1,66.3,55.9
601–800,University of Minho,Portugal,86.1473829201102,27.6,32.7,57.6,81.5,49.6
601–800,University of Mons,Belgium,86.1473829201102,25.8,31.4,59.5,64.2,73.0
601–800,"University of Nevada, Las Vegas",United States,86.1473829201102,28.3,25.7,69.2,51.1,36.8
601–800,University of New Brunswick UNB,Canada,86.1473829201102,22.1,23.6,61.9,67.1,81.2
601–800,University of North Carolina at Charlotte,United States,86.1473829201102,23.3,21.4,79.3,62.3,39.9
601–800,University of Palermo,Italy,86.1473829201102,32.4,25.8,64.7,51.3,36.6
601–800,University of Parma,Italy,86.1473829201102,20.4,23.7,73.8,66.0,38.2
601–800,University of Pretoria,South Africa,86.1473829201102,29.8,34.3,56.4,64.1,61.7
601–800,University of Rennes 1,France,86.1473829201102,33.1,20.4,53.2,71.4,62.5
601–800,University of Santiago de Compostela,Spain,86.1473829201102,30.2,21.7,58.7,44.9,48.1
601–800,University of Sassari,Italy,86.1473829201102,32.5,26.2,63.9,48.6,41.1
601–800,University of Stavanger,Norway,86.1473829201102,25.4,16.4,71.6,30.4,75.4
601–800,University of Tabriz,Iran,86.1473829201102,27.9,21.4,75.7,44.9,45.0
601–800,University of Texas at Arlington,United States,86.1473829201102,25.4,23.4,64.8,64.8,56.7
601–800,University of the Basque Country,Spain,86.1473829201102,27.8,23.9,66.3,60.2,45.2
601–800,University of the Sunshine Coast,Australia,86.1473829201102,21.0,28.2,70.7,56.9,69.1
601–800,University of the Western Cape,South Africa,86.1473829201102,23.8,24.8,63.9,23.6,65.1
601–800,UWE Bristol (University of the West of England),United Kingdom,86.1473829201102,18.7,15.1,80.2,55.0,81.9
601–800,University of the West of Scotland,United Kingdom,86.1473829201102,24.0,16.1,69.0,66.0,89.6
601–800,University of Toledo,United States,86.1473829201102,36.4,17.5,53.3,62.6,56.8
601–800,University of Tuscia,Italy,86.1473829201102,23.1,23.7,66.3,53.7,43.8
601–800,University of Udine,Italy,86.1473829201102,28.9,20.5,68.3,57.8,41.5
601–800,University of Warsaw,Poland,86.1473829201102,34.8,31.6,53.6,36.4,46.1
601–800,University of Wyoming,United States,86.1473829201102,35.1,19.4,59.3,53.0,38.6
601–800,Urmia University of Medical Sciences,Iran,86.1473829201102,42.5,11.5,67.6,20.2,27.7
601–800,VIT University,India,86.1473829201102,28.4,15.1,69.4,36.0,43.9
601–800,Wenzhou University,China,86.1473829201102,16.2,15.8,83.3,37.6,37.1
601–800,William & Mary,United States,86.1473829201102,40.5,21.9,56.6,43.8,38.0
601–800,Worcester Polytechnic Institute,United States,86.1473829201102,30.0,22.5,62.9,66.0,57.2
601–800,Xi’an Jiaotong-Liverpool University,China,86.1473829201102,19.8,16.3,69.8,38.8,76.2
601–800,Xidian University,China,86.1473829201102,27.5,25.5,63.6,92.6,25.7
601–800,Yeungnam University,South Korea,86.1473829201102,24.3,21.2,73.8,56.9,62.9
601–800,Zhejiang Normal University,China,86.1473829201102,20.4,20.2,78.9,59.4,34.7
601–800,Zhejiang University of Technology,China,86.1473829201102,21.4,23.1,65.3,85.8,30.5
801–1000,Abdul Wali Khan University Mardan,Pakistan,86.1473829201102,18.8,12.7,81.2,21.8,49.4
801–1000,Alagappa University,India,86.1473829201102,36.0,14.0,62.3,29.7,43.9
801–1000,Al al-Bayt University,Jordan,86.1473829201102,12.6,11.3,76.4,17.1,51.9
801–1000,Al-Azhar University,Egypt,86.1473829201102,19.9,11.5,69.7,22.0,57.2
801–1000,Amedeo Avogadro University of Eastern Piedmont,Italy,86.1473829201102,13.3,23.4,71.6,51.2,49.5
801–1000,Arak University of Medical Sciences,Iran,86.1473829201102,34.5,11.5,69.0,24.1,23.3
801–1000,Aristotle University of Thessaloniki,Greece,86.1473829201102,21.3,19.3,64.6,60.6,36.8
801–1000,Arts et Métiers,France,86.1473829201102,31.0,20.1,38.4,75.9,68.2
801–1000,Bahçeşehir University,Turkey,86.1473829201102,18.3,23.2,59.1,35.0,62.1
801–1000,Gazipur Agricultural University,Bangladesh,86.1473829201102,24.6,9.1,77.3,16.7,51.8
801–1000,Bharathiar University,India,86.1473829201102,37.3,25.4,49.7,43.2,31.6
801–1000,Birjand University of Medical Sciences,Iran,86.1473829201102,34.4,12.3,64.6,18.3,34.9
801–1000,Birmingham City University,United Kingdom,86.1473829201102,18.3,12.1,66.6,23.3,84.9
801–1000,Bucharest University of Economic Studies,Romania,86.1473829201102,18.9,11.6,79.6,18.6,29.8
801–1000,Cairo University,Egypt,86.1473829201102,26.9,19.7,59.9,42.5,47.3
801–1000,Cankaya University,Turkey,86.1473829201102,13.7,15.4,82.9,19.5,52.3
801–1000,Carlos III University of Madrid,Spain,86.1473829201102,30.8,21.6,43.7,65.0,62.9
801–1000,Catholic University of Portugal,Portugal,86.1473829201102,18.0,21.0,59.3,32.0,56.7
801–1000,Changsha University of Science and Technology,China,86.1473829201102,15.8,14.7,70.1,66.8,26.0
801–1000,Charles Sturt University,Australia,86.1473829201102,18.3,18.2,63.1,52.1,60.1
801–1000,Chengdu University,China,86.1473829201102,18.6,13.4,76.9,32.8,28.0
801–1000,China Pharmaceutical University,China,86.1473829201102,26.2,20.0,54.1,82.3,21.5
801–1000,China University of Petroleum (East China),China,86.1473829201102,23.1,24.4,60.3,84.1,23.0
801–1000,Chonnam National University,South Korea,86.1473829201102,32.2,28.8,45.2,64.2,31.4
801–1000,Covenant University,Nigeria,86.1473829201102,23.1,25.0,51.0,53.9,47.2
801–1000,CY Cergy Paris University,France,86.1473829201102,25.3,25.0,46.2,57.7,91.8
801–1000,Czech University of Life Sciences Prague (CZU),Czechia,86.1473829201102,21.8,16.8,60.0,48.6,78.8
801–1000,Daffodil International University (DIU),Bangladesh,86.1473829201102,12.1,11.5,82.6,18.9,65.2
801–1000,Delhi Technological University,India,86.1473829201102,23.2,20.7,67.8,32.5,20.0
801–1000,Eötvös Loránd University,Hungary,86.1473829201102,30.2,21.0,53.5,36.9,51.6
801–1000,European University Cyprus,Cyprus,86.1473829201102,21.0,15.6,61.8,19.5,91.6
801–1000,Federal University of Minas Gerais,Brazil,86.1473829201102,40.9,21.5,40.3,49.5,32.4
801–1000,Ferdowsi University of Mashhad,Iran,86.1473829201102,29.4,26.9,49.9,47.1,35.4
801–1000,Florida Institute of Technology,United States,86.1473829201102,31.1,20.2,46.1,63.4,62.1
801–1000,Gabriele d‘Annunzio University,Italy,86.1473829201102,17.0,20.2,66.3,55.2,39.0
801–1000,Glasgow Caledonian University,United Kingdom,86.1473829201102,18.5,13.7,63.9,47.4,79.4
801–1000,Golestan University of Medical Sciences,Iran,86.1473829201102,38.3,10.8,63.0,22.1,30.3
801–1000,Guangzhou Medical University,China,86.1473829201102,24.7,11.0,72.9,37.9,26.8
801–1000,Guilan University of Medical Sciences,Iran,86.1473829201102,40.0,11.6,60.0,29.3,24.5
801–1000,Hacettepe University,Turkey,86.1473829201102,30.7,29.3,50.2,65.6,26.8
801–1000,Hanoi Medical University,Vietnam,86.1473829201102,33.9,11.4,62.1,34.9,47.6
801–1000,Harbin Engineering University,China,86.1473829201102,26.8,31.5,47.3,91.9,23.8
801–1000,Ilam University of Medical Sciences,Iran,86.1473829201102,32.9,12.0,66.7,19.2,25.0
801–1000,Imam Khomeini International University,Iran,86.1473829201102,30.8,18.6,62.7,22.3,34.1
801–1000,Indian Institute of Technology Gandhinagar,India,86.1473829201102,40.0,28.5,38.5,30.9,33.9
801–1000,Indian Institute of Technology Guwahati,India,86.1473829201102,35.6,26.1,50.6,52.7,30.9
801–1000,Indian Institute of Technology Ropar,India,86.1473829201102,38.8,20.0,47.5,32.9,24.4
801–1000,Inha University,South Korea,86.1473829201102,30.9,27.6,44.2,77.5,39.2
801–1000,Institute of Chemical Technology,India,86.1473829201102,34.3,22.7,53.8,63.0,17.9
801–1000,"International Islamic University, Islamabad",Pakistan,86.1473829201102,20.2,11.4,77.3,20.3,58.6
801–1000,Isfahan University of Medical Sciences,Iran,86.1473829201102,46.8,15.0,44.3,31.8,25.4
801–1000,Jahangirnagar University,Bangladesh,86.1473829201102,25.4,9.7,75.4,19.3,49.5
801–1000,Jamia Hamdard University,India,86.1473829201102,23.3,14.1,73.1,38.8,42.5
801–1000,Jashore University of Science and Technology,Bangladesh,86.1473829201102,15.4,10.4,75.8,18.8,47.8
801–1000,Jaume I University,Spain,86.1473829201102,25.4,22.0,53.0,47.5,45.9
801–1000,Jawaharlal Nehru Technological University Anantapur (JNTUA),India,86.1473829201102,30.0,17.3,72.0,20.5,19.8
801–1000,Jawaharlal Nehru University,India,86.1473829201102,42.8,23.7,47.1,38.5,23.7
801–1000,Jaypee University of Information Technology,India,86.1473829201102,19.2,17.8,70.1,26.8,25.6
801–1000,Jazan University,Saudi Arabia,86.1473829201102,21.7,11.0,70.3,19.5,76.7
801–1000,Jeonbuk National University,South Korea,86.1473829201102,30.7,27.8,44.9,67.2,34.5
801–1000,Jordan University of Science and Technology,Jordan,86.1473829201102,20.6,15.4,64.6,46.3,70.6
801–1000,Jouf University,Saudi Arabia,86.1473829201102,24.2,13.5,65.7,19.3,76.8
801–1000,JSS Academy of Higher Education and Research,India,86.1473829201102,39.0,10.8,50.2,25.1,53.5
801–1000,Kadir Has University,Turkey,86.1473829201102,18.1,32.3,60.2,22.4,52.8
801–1000,Kalasalingam Academy of Research and Education,India,86.1473829201102,28.5,9.1,71.8,22.9,47.7
801–1000,Kaohsiung Medical University,Taiwan,86.1473829201102,27.1,27.7,44.6,83.0,30.9
